year,month,state,totals,Population,Totals per 1000,Pres Election,Sitting President,Mass Shooting,Real GDP,GDP per capita,Urban
2021,3,New Jersey,24563,8874520,2.767811668,1,1,0,561176.95,63235,94.7
2021,3,New Mexico,23024,2105005,10.93774124,1,1,0,95059.6,45159,77.4
2021,3,New York,49158,19299981,2.54704914,1,1,0,1496223,77525,87.9
2021,3,North Carolina,90090,10701022,8.418822053,0,1,0,526401.05,49192,66.1
2021,3,North Dakota,9200,770026,11.94764852,0,1,0,57518,74696,59.9
2021,3,Ohio,98474,11714618,8.406078628,0,1,0,612962.15,52325,77.9
2021,3,Oklahoma,48568,3990443,12.17107975,0,1,0,195574.8,49011,66.2
2021,3,Oregon,49752,4289439,11.59871955,1,1,0,222068.8,51771,81
2021,3,Pennsylvania,154301,12804123,12.05088392,1,1,0,708962.25,55370,78.7
2021,3,Rhode Island,4957,1061509,4.669767284,1,1,0,52693.15,49640,90.7
2021,3,South Carolina,55773,5277830,10.56741123,0,1,0,217845.35,41276,66.3
2021,3,South Dakota,12430,896581,13.86377806,0,1,0,48614.8,54222,56.7
2021,3,Tennessee,93979,6944260,13.53333545,0,1,0,338463.45,48740,66.4
2021,3,Texas,222409,29730311,7.480883735,0,1,0,1806783.6,60772,84.7
2021,3,Utah,112572,3310774,34.00171682,0,1,0,177030.8,53471,90.6
2021,3,Vermont,5909,623251,9.480931439,1,1,0,29606.95,47504,38.9
2021,3,Virginia,72438,8603985,8.41912207,1,1,0,488405.65,56765,75.5
2021,3,Washington,74860,7796941,9.601201292,1,1,0,560688.95,71911,84.1
2021,3,West Virginia,27426,1767859,15.51368067,0,1,0,71983.5,40718,48.7
2021,3,Wisconsin,76885,5852490,13.13714334,1,1,0,301100.45,51448,70.2
2021,3,Wyoming,9348,581075,16.08742417,0,1,0,36911.6,63523,64.8
2021,2,Alabama,74710,4934193,15.14128045,0,1,0,202949.95,41131,59
2021,2,Alaska,6667,724357,9.204025087,0,1,0,50138.25,69218,66
2021,2,Arizona,45496,7520103,6.049917135,1,1,0,329102.8,43763,89.8
2021,2,Arkansas,18916,3033946,6.234784667,0,1,0,120292.75,39649,56.2
2021,2,California,119784,39613493,3.023818172,1,1,0,2805217.85,70815,95
2021,2,Colorado,50485,5893634,8.566022254,1,1,0,361588.85,61352,86.2
2021,2,Connecticut,19748,3552821,5.558399931,1,1,0,244053,68693,88
2021,2,Delaware,5245,990334,5.296193002,1,1,0,63333.25,63951,83.3
2021,2,District of Columbia,920,714153,1.288239355,1,1,0,124934.95,174941,100
2021,2,Florida,138870,21944577,6.328214939,0,1,0,986239.5,44942,91.2
2021,2,Georgia,73120,10830007,6.751611518,1,1,0,559703.8,51681,75.1
2021,2,Hawaii,1507,1406430,1.071507292,1,1,0,73506.55,52265,91.9
2021,2,Idaho,21223,1860123,11.40946056,0,1,0,76433.4,41091,70.6
2021,2,Illinois,902020,12569321,71.76362192,1,1,0,774004.05,61579,88.5
2021,2,Indiana,195162,6805663,28.67641257,0,1,0,349137.95,51301,72.4
2021,2,Iowa,30572,3167974,9.650331726,0,1,0,180862.9,57091,64
2021,2,Kansas,17528,2917224,6.008451871,0,1,0,163607.85,56083,74.2
2021,2,Kentucky,378499,4480713,84.47293991,0,1,0,194512.6,43411,58.4
2021,2,Louisiana,26669,4627002,5.763775334,0,1,0,227710.1,49213,73.2
2021,2,Maine,8985,1354522,6.633336336,1,1,0,60665.6,44787,38.7
2021,2,Maryland,23931,6065436,3.945470697,1,1,0,369172.5,60865,87.2
2021,2,Massachusetts,23711,6912239,3.430292269,1,1,0,519324.4,75131,92
2021,2,Michigan,80944,9992427,8.100534535,1,1,0,465141.5,46549,74.6
2021,2,Minnesota,75898,5706398,13.30050936,1,1,0,341361.15,59821,73.3
2021,2,Mississippi,20971,2966407,7.069495184,0,1,0,103299.35,34823,49.4
2021,2,Missouri,48646,6169038,7.885508243,0,1,0,294931.35,47808,70.4
2021,2,Montana,11876,1085004,10.94558177,0,1,0,48327.75,44542,55.9
2021,2,Nebraska,7870,1951996,4.031770557,0,1,0,124375.05,63717,73.1
2021,2,Nevada,15615,3185786,4.901459169,1,1,0,151285.3,47488,94.2
2021,2,New Hampshire,12651,1372203,9.219481374,1,1,0,78298.9,57061,60.3
2021,2,New Jersey,20242,8874520,2.280912094,1,1,0,561176.95,63235,94.7
2021,2,New Mexico,15609,2105005,7.415184287,1,1,0,95059.6,45159,77.4
2021,2,New York,36115,19299981,1.871245365,1,1,0,1496223,77525,87.9
2021,2,North Carolina,72430,10701022,6.768512391,0,1,0,526401.05,49192,66.1
2021,2,North Dakota,6057,770026,7.865968162,0,1,0,57518,74696,59.9
2021,2,Ohio,68106,11714618,5.813761917,0,1,0,612962.15,52325,77.9
2021,2,Oklahoma,29006,3990443,7.268867141,0,1,0,195574.8,49011,66.2
2021,2,Oregon,34957,4289439,8.149550559,1,1,0,222068.8,51771,81
2021,2,Pennsylvania,114482,12804123,8.941026262,1,1,0,708962.25,55370,78.7
2021,2,Rhode Island,3998,1061509,3.766336414,1,1,0,52693.15,49640,90.7
2021,2,South Carolina,40032,5277830,7.584935475,0,1,0,217845.35,41276,66.3
2021,2,South Dakota,9208,896581,10.27012618,0,1,0,48614.8,54222,56.7
2021,2,Tennessee,62346,6944260,8.978062457,0,1,0,338463.45,48740,66.4
2021,2,Texas,134310,29730311,4.517611672,0,1,0,1806783.6,60772,84.7
2021,2,Utah,89891,3310774,27.1510529,0,1,0,177030.8,53471,90.6
2021,2,Vermont,3874,623251,6.215794279,1,1,0,29606.95,47504,38.9
2021,2,Virginia,53222,8603985,6.185738353,1,1,0,488405.65,56765,75.5
2021,2,Washington,61409,7796941,7.876037538,1,1,0,560688.95,71911,84.1
2021,2,West Virginia,17914,1767859,10.13316107,0,1,0,71983.5,40718,48.7
2021,2,Wisconsin,52251,5852490,8.927994751,1,1,0,301100.45,51448,70.2
2021,2,Wyoming,6382,581075,10.98309168,0,1,0,36911.6,63523,64.8
2021,1,Alabama,105602,4934193,21.40208135,0,1,0,202949.95,41131,59
2021,1,Alaska,9018,724357,12.44966225,0,1,0,50138.25,69218,66
2021,1,Arizona,60548,7520103,8.051485465,1,1,0,329102.8,43763,89.8
2021,1,Arkansas,30085,3033946,9.916129028,0,1,0,120292.75,39649,56.2
2021,1,California,134432,39613493,3.393591169,1,1,0,2805217.85,70815,95
2021,1,Colorado,65051,5893634,11.0375025,1,1,0,361588.85,61352,86.2
2021,1,Connecticut,25606,3552821,7.207230536,1,1,0,244053,68693,88
2021,1,Delaware,7408,990334,7.480304625,1,1,0,63333.25,63951,83.3
2021,1,District of Columbia,1076,714153,1.506679941,1,1,0,124934.95,174941,100
2021,1,Florida,190817,21944577,8.695405703,0,1,0,986239.5,44942,91.2
2021,1,Georgia,92903,10830007,8.578295471,1,1,0,559703.8,51681,75.1
2021,1,Hawaii,1504,1406430,1.069374231,1,1,0,73506.55,52265,91.9
2021,1,Idaho,28243,1860123,15.18340454,0,1,0,76433.4,41091,70.6
2021,1,Illinois,1002118,12569321,79.72729792,1,1,0,774004.05,61579,88.5
2021,1,Indiana,262684,6805663,38.59785593,0,1,0,349137.95,51301,72.4
2021,1,Iowa,34313,3167974,10.83121263,0,1,0,180862.9,57091,64
2021,1,Kansas,26195,2917224,8.979427017,0,1,0,163607.85,56083,74.2
2021,1,Kentucky,421790,4480713,94.13457189,0,1,0,194512.6,43411,58.4
2021,1,Louisiana,40266,4627002,8.702395201,0,1,0,227710.1,49213,73.2
2021,1,Maine,13693,1354522,10.10910122,1,1,0,60665.6,44787,38.7
2021,1,Maryland,31014,6065436,5.113235058,1,1,0,369172.5,60865,87.2
2021,1,Massachusetts,29570,6912239,4.27791921,1,1,0,519324.4,75131,92
2021,1,Michigan,120227,9992427,12.03181169,1,1,0,465141.5,46549,74.6
2021,1,Minnesota,87583,5706398,15.3482109,1,1,0,341361.15,59821,73.3
2021,1,Mississippi,34093,2966407,11.49302843,0,1,0,103299.35,34823,49.4
2021,1,Missouri,72234,6169038,11.70911899,0,1,0,294931.35,47808,70.4
2021,1,Montana,18154,1085004,16.73173555,0,1,0,48327.75,44542,55.9
2021,1,Nebraska,10509,1951996,5.383720049,0,1,0,124375.05,63717,73.1
2021,1,Nevada,19266,3185786,6.047487182,1,1,0,151285.3,47488,94.2
2021,1,New Hampshire,19214,1372203,14.00230141,1,1,0,78298.9,57061,60.3
2021,1,New Jersey,28230,8874520,3.181017114,1,1,0,561176.95,63235,94.7
2021,1,New Mexico,19689,2105005,9.353421963,1,1,0,95059.6,45159,77.4
2021,1,New York,49184,19299981,2.548396291,1,1,0,1496223,77525,87.9
2021,1,North Carolina,86017,10701022,8.038204201,0,1,0,526401.05,49192,66.1
2021,1,North Dakota,8662,770026,11.24897081,0,1,0,57518,74696,59.9
2021,1,Ohio,98651,11714618,8.421187955,0,1,0,612962.15,52325,77.9
2021,1,Oklahoma,48278,3990443,12.09840612,0,1,0,195574.8,49011,66.2
2021,1,Oregon,49755,4289439,11.59941894,1,1,0,222068.8,51771,81
2021,1,Pennsylvania,160116,12804123,12.50503451,1,1,0,708962.25,55370,78.7
2021,1,Rhode Island,5190,1061509,4.88926613,1,1,0,52693.15,49640,90.7
2021,1,South Carolina,52622,5277830,9.970385556,0,1,0,217845.35,41276,66.3
2021,1,South Dakota,12571,896581,14.02104216,0,1,0,48614.8,54222,56.7
2021,1,Tennessee,94262,6944260,13.57408853,0,1,0,338463.45,48740,66.4
2021,1,Texas,212208,29730311,7.137765898,0,1,0,1806783.6,60772,84.7
2021,1,Utah,101167,3310774,30.55690301,0,1,0,177030.8,53471,90.6
2021,1,Vermont,6012,623251,9.646193909,1,1,0,29606.95,47504,38.9
2021,1,Virginia,72451,8603985,8.420632997,1,1,0,488405.65,56765,75.5
2021,1,Washington,73369,7796941,9.409972449,1,1,0,560688.95,71911,84.1
2021,1,West Virginia,26626,1767859,15.0611559,0,1,0,71983.5,40718,48.7
2021,1,Wisconsin,73836,5852490,12.6161685,1,1,0,301100.45,51448,70.2
2021,1,Wyoming,9266,581075,15.94630641,0,1,0,36911.6,63523,64.8
2020,12,Alabama,100927,5024279,20.08785738,0,0,0,196906.1,39191,59
2020,12,Alaska,8896,733391,12.12995524,0,0,0,50161,68396,66
2020,12,Arizona,54547,7151502,7.627348772,1,0,0,320550.6,44823,89.8
2020,12,Arkansas,31618,3011524,10.49900316,0,0,0,114943.5,38168,56.2
2020,12,California,135442,39538223,3.425596542,1,0,0,2663665.9,67369,95
2020,12,Colorado,60239,5773714,10.433319,1,0,0,346011.3,59929,86.2
2020,12,Connecticut,21344,3605944,5.919115771,1,0,0,235888.6,65417,88
2020,12,Delaware,6666,989948,6.733687022,1,0,0,62056.2,62686,83.3
2020,12,District of Columbia,1108,689545,1.606856695,1,0,0,122342.1,177424,100
2020,12,Florida,172948,21538187,8.029830923,0,0,0,944000.8,43829,91.2
2020,12,Georgia,86651,10711908,8.089221827,1,0,0,536693,50102,75.1
2020,12,Hawaii,2006,1455271,1.378437418,1,0,0,70625.2,48531,91.9
2020,12,Idaho,27543,1839106,14.97629827,0,0,0,73655.4,40050,70.6
2020,12,Illinois,829983,12812508,64.77912053,1,0,0,737643.6,57572,88.5
2020,12,Indiana,263130,6785528,38.77811719,0,0,0,329863.3,48613,72.4
2020,12,Iowa,31037,3190369,9.728341769,0,0,0,169420.3,53104,64
2020,12,Kansas,23874,2937880,8.126267921,0,0,0,156770.1,53362,74.2
2020,12,Kentucky,407522,4505836,90.44314973,0,0,0,185535.1,41177,58.4
2020,12,Louisiana,44689,4657757,9.594532304,0,0,0,222296.8,47726,73.2
2020,12,Maine,11646,1362359,8.548407578,1,0,0,58757.3,43129,38.7
2020,12,Maryland,29285,6177224,4.740802665,1,0,0,353052.5,57154,87.2
2020,12,Massachusetts,24487,7029917,3.483255919,1,0,0,498577,70922,92
2020,12,Michigan,94439,10077331,9.371429796,1,0,0,445682.6,44226,74.6
2020,12,Minnesota,81484,5706494,14.27917036,1,0,0,326635.6,57239,73.3
2020,12,Mississippi,38101,2961279,12.86639996,0,0,0,99667.5,33657,49.4
2020,12,Missouri,66672,6154913,10.83232208,0,0,0,282654.2,45923,70.4
2020,12,Montana,17091,1084225,15.76333326,0,0,0,46158.1,42572,55.9
2020,12,Nebraska,10963,1961504,5.589078585,0,0,0,117664.9,59987,73.1
2020,12,Nevada,17338,3104614,5.584591192,1,0,0,145219.1,46775,94.2
2020,12,New Hampshire,14450,1377529,10.48979731,1,0,0,75543.1,54840,60.3
2020,12,New Jersey,21162,9288994,2.278179962,1,0,0,535794.9,57681,94.7
2020,12,New Mexico,19437,2117522,9.179125412,1,0,0,92696.5,43776,77.4
2020,12,New York,44870,20201249,2.221149791,1,0,0,1420141,70300,87.9
2020,12,North Carolina,81676,10439388,7.823830286,0,0,0,499517.5,47849,66.1
2020,12,North Dakota,8085,779094,10.37743841,0,0,0,54581.1,70057,59.9
2020,12,Ohio,85200,11799448,7.220676764,0,0,0,589897.7,49994,77.9
2020,12,Oklahoma,45342,3959353,11.45187105,0,0,0,190893.8,48213,66.2
2020,12,Oregon,46574,4237256,10.99154736,1,0,0,212849.7,50233,81
2020,12,Pennsylvania,126942,13002700,9.762741584,1,0,0,683773.9,52587,78.7
2020,12,Rhode Island,4002,1097379,3.646871318,1,0,0,51415.1,46853,90.7
2020,12,South Carolina,49457,5118425,9.662542677,0,0,0,208480.5,40731,66.3
2020,12,South Dakota,11737,886667,13.23721307,0,0,0,46682.7,52650,56.7
2020,12,Tennessee,90064,6910840,13.03227972,0,0,0,316325.3,45772,66.4
2020,12,Texas,205616,29145505,7.054809996,0,0,0,1734321.1,59506,84.7
2020,12,Utah,98918,3271616,30.23521098,0,0,0,171370.1,52381,90.6
2020,12,Vermont,5110,643077,7.946171298,1,0,0,28648.5,44549,38.9
2020,12,Virginia,70034,8631393,8.113869916,1,0,0,473817.5,54895,75.5
2020,12,Washington,73730,7705281,9.568761996,1,0,0,532861.9,69155,84.1
2020,12,West Virginia,24557,1793716,13.69057309,0,0,0,69711.6,38864,48.7
2020,12,Wisconsin,61539,5893718,10.44145648,1,0,0,291715.8,49496,70.2
2020,12,Wyoming,9736,576851,16.87784194,0,0,0,36256.7,62853,64.8
2020,11,Alabama,91839,5024279,18.27904063,0,0,0,196906.1,39191,59
2020,11,Alaska,8510,733391,11.60363299,0,0,0,50161,68396,66
2020,11,Arizona,54444,7151502,7.612946203,1,0,0,320550.6,44823,89.8
2020,11,Arkansas,30770,3011524,10.21741816,0,0,0,114943.5,38168,56.2
2020,11,California,130793,39538223,3.308014121,1,0,0,2663665.9,67369,95
2020,11,Colorado,61362,5773714,10.62782119,1,0,0,346011.3,59929,86.2
2020,11,Connecticut,21498,3605944,5.961823034,1,0,0,235888.6,65417,88
2020,11,Delaware,7568,989948,7.644845992,1,0,0,62056.2,62686,83.3
2020,11,District of Columbia,1066,689545,1.545946965,1,0,0,122342.1,177424,100
2020,11,Florida,176987,21538187,8.217358313,0,0,0,944000.8,43829,91.2
2020,11,Georgia,80510,10711908,7.515934603,1,0,0,536693,50102,75.1
2020,11,Hawaii,1722,1455271,1.183284763,1,0,0,70625.2,48531,91.9
2020,11,Idaho,25663,1839106,13.95406246,0,0,0,73655.4,40050,70.6
2020,11,Illinois,550784,12812508,42.98799267,1,0,0,737643.6,57572,88.5
2020,11,Indiana,242048,6785528,35.67121085,0,0,0,329863.3,48613,72.4
2020,11,Iowa,24215,3190369,7.590031122,0,0,0,169420.3,53104,64
2020,11,Kansas,24622,2937880,8.380873283,0,0,0,156770.1,53362,74.2
2020,11,Kentucky,377139,4505836,83.70011692,0,0,0,185535.1,41177,58.4
2020,11,Louisiana,43007,4657757,9.233414281,0,0,0,222296.8,47726,73.2
2020,11,Maine,12310,1362359,9.035797466,1,0,0,58757.3,43129,38.7
2020,11,Maryland,31332,6177224,5.07218129,1,0,0,353052.5,57154,87.2
2020,11,Massachusetts,27378,7029917,3.894498328,1,0,0,498577,70922,92
2020,11,Michigan,105882,10077331,10.50694871,1,0,0,445682.6,44226,74.6
2020,11,Minnesota,84754,5706494,14.85220172,1,0,0,326635.6,57239,73.3
2020,11,Mississippi,34182,2961279,11.54298531,0,0,0,99667.5,33657,49.4
2020,11,Missouri,65193,6154913,10.59202624,0,0,0,282654.2,45923,70.4
2020,11,Montana,15410,1084225,14.21291706,0,0,0,46158.1,42572,55.9
2020,11,Nebraska,10926,1961504,5.570215508,0,0,0,117664.9,59987,73.1
2020,11,Nevada,18343,3104614,5.908302932,1,0,0,145219.1,46775,94.2
2020,11,New Hampshire,16772,1377529,12.17542426,1,0,0,75543.1,54840,60.3
2020,11,New Jersey,22951,9288994,2.470773477,1,0,0,535794.9,57681,94.7
2020,11,New Mexico,15706,2117522,7.417160247,1,0,0,92696.5,43776,77.4
2020,11,New York,49623,20201249,2.456432273,1,0,0,1420141,70300,87.9
2020,11,North Carolina,83270,10439388,7.976521229,0,0,0,499517.5,47849,66.1
2020,11,North Dakota,7883,779094,10.11816289,0,0,0,54581.1,70057,59.9
2020,11,Ohio,94205,11799448,7.983848058,0,0,0,589897.7,49994,77.9
2020,11,Oklahoma,43560,3959353,11.00179752,0,0,0,190893.8,48213,66.2
2020,11,Oregon,44818,4237256,10.57712822,1,0,0,212849.7,50233,81
2020,11,Pennsylvania,149401,13002700,11.48999823,1,0,0,683773.9,52587,78.7
2020,11,Rhode Island,4966,1097379,4.525328077,1,0,0,51415.1,46853,90.7
2020,11,South Carolina,50441,5118425,9.854789315,0,0,0,208480.5,40731,66.3
2020,11,South Dakota,12543,886667,14.14623528,0,0,0,46682.7,52650,56.7
2020,11,Tennessee,86872,6910840,12.57039665,0,0,0,316325.3,45772,66.4
2020,11,Texas,197225,29145505,6.766909683,0,0,0,1734321.1,59506,84.7
2020,11,Utah,105024,3271616,32.10156693,0,0,0,171370.1,52381,90.6
2020,11,Vermont,4957,643077,7.708252666,1,0,0,28648.5,44549,38.9
2020,11,Virginia,68774,8631393,7.967891162,1,0,0,473817.5,54895,75.5
2020,11,Washington,72267,7705281,9.378892217,1,0,0,532861.9,69155,84.1
2020,11,West Virginia,25147,1793716,14.01949918,0,0,0,69711.6,38864,48.7
2020,11,Wisconsin,71736,5893718,12.17160373,1,0,0,291715.8,49496,70.2
2020,11,Wyoming,9719,576851,16.84837159,0,0,0,36256.7,62853,64.8
2020,10,Alabama,80934,5024279,16.10857996,0,0,0,196906.1,39191,59
2020,10,Alaska,7564,733391,10.31373442,0,0,0,50161,68396,66
2020,10,Arizona,52521,7151502,7.344051641,1,0,0,320550.6,44823,89.8
2020,10,Arkansas,27177,3011524,9.024334523,0,0,0,114943.5,38168,56.2
2020,10,California,151359,39538223,3.82816901,1,0,0,2663665.9,67369,95
2020,10,Colorado,59132,5773714,10.241588,1,0,0,346011.3,59929,86.2
2020,10,Connecticut,21481,3605944,5.957108596,1,0,0,235888.6,65417,88
2020,10,Delaware,7430,989948,7.50544473,1,0,0,62056.2,62686,83.3
2020,10,District of Columbia,1507,689545,2.185499133,1,0,0,122342.1,177424,100
2020,10,Florida,175783,21538187,8.161457601,0,0,0,944000.8,43829,91.2
2020,10,Georgia,77979,10711908,7.279655501,1,0,0,536693,50102,75.1
2020,10,Hawaii,2113,1455271,1.451963243,1,0,0,70625.2,48531,91.9
2020,10,Idaho,24014,1839106,13.05743116,0,0,0,73655.4,40050,70.6
2020,10,Illinois,473595,12812508,36.96348912,1,0,0,737643.6,57572,88.5
2020,10,Indiana,227056,6785528,33.46180283,0,0,0,329863.3,48613,72.4
2020,10,Iowa,22738,3190369,7.127075269,0,0,0,169420.3,53104,64
2020,10,Kansas,19430,2937880,6.613612537,0,0,0,156770.1,53362,74.2
2020,10,Kentucky,181425,4505836,40.26444815,0,0,0,185535.1,41177,58.4
2020,10,Louisiana,35224,4657757,7.562438315,0,0,0,222296.8,47726,73.2
2020,10,Maine,14836,1362359,10.8899343,1,0,0,58757.3,43129,38.7
2020,10,Maryland,33842,6177224,5.478512678,1,0,0,353052.5,57154,87.2
2020,10,Massachusetts,27772,7029917,3.950544509,1,0,0,498577,70922,92
2020,10,Michigan,108742,10077331,10.79075402,1,0,0,445682.6,44226,74.6
2020,10,Minnesota,95792,5706494,16.78648922,1,0,0,326635.6,57239,73.3
2020,10,Mississippi,27815,2961279,9.392900838,0,0,0,99667.5,33657,49.4
2020,10,Missouri,58729,6154913,9.541808308,0,0,0,282654.2,45923,70.4
2020,10,Montana,15414,1084225,14.21660633,0,0,0,46158.1,42572,55.9
2020,10,Nebraska,9068,1961504,4.62298318,0,0,0,117664.9,59987,73.1
2020,10,Nevada,18838,3104614,6.067743043,1,0,0,145219.1,46775,94.2
2020,10,New Hampshire,15340,1377529,11.13588171,1,0,0,75543.1,54840,60.3
2020,10,New Jersey,21495,9288994,2.314028839,1,0,0,535794.9,57681,94.7
2020,10,New Mexico,16739,2117522,7.904994612,1,0,0,92696.5,43776,77.4
2020,10,New York,50434,20201249,2.496578306,1,0,0,1420141,70300,87.9
2020,10,North Carolina,81490,10439388,7.806013149,0,0,0,499517.5,47849,66.1
2020,10,North Dakota,8115,779094,10.41594467,0,0,0,54581.1,70057,59.9
2020,10,Ohio,85170,11799448,7.218134272,0,0,0,589897.7,49994,77.9
2020,10,Oklahoma,35083,3959353,8.860791144,0,0,0,190893.8,48213,66.2
2020,10,Oregon,44350,4237256,10.46667938,1,0,0,212849.7,50233,81
2020,10,Pennsylvania,145680,13002700,11.2038269,1,0,0,683773.9,52587,78.7
2020,10,Rhode Island,5178,1097379,4.718515663,1,0,0,51415.1,46853,90.7
2020,10,South Carolina,47060,5118425,9.194234555,0,0,0,208480.5,40731,66.3
2020,10,South Dakota,11563,886667,13.04097254,0,0,0,46682.7,52650,56.7
2020,10,Tennessee,79718,6910840,11.53521135,0,0,0,316325.3,45772,66.4
2020,10,Texas,192162,29145505,6.593195074,0,0,0,1734321.1,59506,84.7
2020,10,Utah,119117,3271616,36.40922407,0,0,0,171370.1,52381,90.6
2020,10,Vermont,5214,643077,8.107893767,1,0,0,28648.5,44549,38.9
2020,10,Virginia,67233,8631393,7.789356828,1,0,0,473817.5,54895,75.5
2020,10,Washington,71759,7705281,9.312963408,1,0,0,532861.9,69155,84.1
2020,10,West Virginia,21199,1793716,11.81848186,0,0,0,69711.6,38864,48.7
2020,10,Wisconsin,72837,5893718,12.3584128,1,0,0,291715.8,49496,70.2
2020,10,Wyoming,7464,576851,12.93921654,0,0,0,36256.7,62853,64.8
2020,9,Alabama,80478,5024279,16.01782067,0,0,0,196906.1,39191,59
2020,9,Alaska,7897,733391,10.76778962,0,0,0,50161,68396,66
2020,9,Arizona,51287,7151502,7.171500476,1,0,0,320550.6,44823,89.8
2020,9,Arkansas,24043,3011524,7.983665413,0,0,0,114943.5,38168,56.2
2020,9,California,139313,39538223,3.523501802,1,0,0,2663665.9,67369,95
2020,9,Colorado,54479,5773714,9.435694252,1,0,0,346011.3,59929,86.2
2020,9,Connecticut,20091,3605944,5.571633947,1,0,0,235888.6,65417,88
2020,9,Delaware,6381,989948,6.445793112,1,0,0,62056.2,62686,83.3
2020,9,District of Columbia,1469,689545,2.13039033,1,0,0,122342.1,177424,100
2020,9,Florida,154982,21538187,7.195684576,0,0,0,944000.8,43829,91.2
2020,9,Georgia,72354,10711908,6.754538967,1,0,0,536693,50102,75.1
2020,9,Hawaii,1536,1455271,1.055473517,1,0,0,70625.2,48531,91.9
2020,9,Idaho,22515,1839106,12.24236123,0,0,0,73655.4,40050,70.6
2020,9,Illinois,421030,12812508,32.86085753,1,0,0,737643.6,57572,88.5
2020,9,Indiana,203253,6785528,29.953896,0,0,0,329863.3,48613,72.4
2020,9,Iowa,19871,3190369,6.228433137,0,0,0,169420.3,53104,64
2020,9,Kansas,17660,2937880,6.011137283,0,0,0,156770.1,53362,74.2
2020,9,Kentucky,36139,4505836,8.020487208,0,0,0,185535.1,41177,58.4
2020,9,Louisiana,33496,4657757,7.191444294,0,0,0,222296.8,47726,73.2
2020,9,Maine,12747,1362359,9.356564606,1,0,0,58757.3,43129,38.7
2020,9,Maryland,30948,6177224,5.010017445,1,0,0,353052.5,57154,87.2
2020,9,Massachusetts,26145,7029917,3.719105076,1,0,0,498577,70922,92
2020,9,Michigan,101789,10077331,10.10078958,1,0,0,445682.6,44226,74.6
2020,9,Minnesota,86830,5706494,15.21599777,1,0,0,326635.6,57239,73.3
2020,9,Mississippi,25757,2961279,8.69793086,0,0,0,99667.5,33657,49.4
2020,9,Missouri,52222,6154913,8.484604088,0,0,0,282654.2,45923,70.4
2020,9,Montana,14808,1084225,13.65768175,0,0,0,46158.1,42572,55.9
2020,9,Nebraska,9145,1961504,4.662238772,0,0,0,117664.9,59987,73.1
2020,9,Nevada,16097,3104614,5.184863561,1,0,0,145219.1,46775,94.2
2020,9,New Hampshire,13429,1377529,9.748615093,1,0,0,75543.1,54840,60.3
2020,9,New Jersey,20811,9288994,2.240393308,1,0,0,535794.9,57681,94.7
2020,9,New Mexico,15923,2117522,7.519638521,1,0,0,92696.5,43776,77.4
2020,9,New York,45684,20201249,2.26144433,1,0,0,1420141,70300,87.9
